URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/Encounter-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/DiagnosticReport-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationHealthBehavior-HPA,StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/Condition-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/Bundle-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/RiskAssessment-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/Patient-HPA,StructureDefinition/Encounter-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/DiagnosticReport-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationHealthBehavior-HPA,StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/Condition-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/Organization-HPA,StructureDefinition/Practitioner-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/Bundle-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/RiskAssessment-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/Patient-HPA,StructureDefinition/Encounter-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/DiagnosticReport-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/Composition-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationHealthBehavior-HPA,StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/Condition-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/Organization-HPA,StructureDefinition/Practitioner-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/Bundle-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/RiskAssessment-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/Patient-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-empty-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.322",ListEmptyReasons,List Empty Reasons,"General reasons for a list to be empty. Reasons are either related to a summary list (i.e. problem or medication list) or to a workflow related list (i.e. consultation list).","StructureDefinition/Composition-HPA","THO"
http://hl7.org/fhir/ValueSet/list-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.318",ListMode,ListMode,"The processing mode that applies to this list.","StructureDefinition/Composition-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/list-order,4.0.1,draft,"2.16.840.1.113883.4.642.3.324",ListOrderCodes,List Order Codes,"Base values for the order of the items in a list resource.","StructureDefinition/Composition-HPA","THO"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/Encounter-HPA","THO"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/Condition-HPA","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","StructureDefinition/Patient-HPA","THO (V3)"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/Patient-HPA,StructureDefinition/Practitioner-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/DiagnosticReport-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/RiskAssessment-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-vitalsignresult,4.0.1,active,"2.16.840.1.113883.3.88.12.80.62",VitalSigns,Vital Signs,"This value set indicates the allowed vital sign result types.   The LOINC code for Vitals Signs panel (85353-1) is a grouping structure for a set of vital signs and includes related links (with type=has-member) to the Observations in this set (e.g. respiratory rate, heart rate, BP).  The Blood pressure panel (85354-9) is used to group the component observations Systolic blood pressure (8480-6) and Diastolic blood pressure (8462-4).","StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA","LOINC"
http://hl7.org/fhir/ValueSet/organization-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.414",OrganizationType,Organization type,"This example value set defines a set of codes that can be used to indicate a type of organization.","StructureDefinition/Organization-HPA","THO"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/ObservationHealthConsultation-HPA,StructureDefinition/ObservationSmokingStatus-HPA,StructureDefinition/ObservationDepression-HPA,StructureDefinition/ObservationKidneyStage-HPA,StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA,StructureDefinition/ObservationLab-HPA,StructureDefinition/ObservationHealthBehavior-HPA","THO"
http://hl7.org/fhir/ValueSet/relatedperson-relationshiptype,4.0.1,draft,"2.16.840.1.113883.4.642.3.449",PatientRelationshipType,Patient relationship type,"A set of codes that can be used to indicate the relationship between a Patient and a Related Person.","StructureDefinition/Patient-HPA","THO (V3),THO (V2)"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/Composition-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/risk-probability,4.0.1,draft,"2.16.840.1.113883.4.642.3.450",RiskProbability,Risk Probability,"Codes representing the likelihood of a particular outcome in a risk assessment.","StructureDefinition/RiskAssessment-HPA","THO"
http://hl7.org/fhir/ValueSet/search-entry-mode,4.0.1,active,"2.16.840.1.113883.4.642.3.622",SearchEntryMode,SearchEntryMode,"Why an entry is in the result set - whether it's included as a match or because of an _include requirement, or to convey information or warning information about the search process.","StructureDefinition/Bundle-HPA","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/service-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.518",ServiceType,Service type,"This value set defines an example set of codes of service-types.","StructureDefinition/Encounter-HPA","THO"
http://hl7.org/fhir/ValueSet/ucum-bodylength,4.0.1,draft,"2.16.840.1.113883.4.642.3.958",BodyLengthUnits,Body Length Units,"UCUM units for recording body length measures such as height and head circumference","StructureDefinition/ObservationHeight-HPA","UCUM"
http://hl7.org/fhir/ValueSet/ucum-bodyweight,4.0.1,draft,"2.16.840.1.113883.4.642.3.956",BodyWeightUnits,Body Weight Units,"UCUM units for recording Body Weight","StructureDefinition/ObservationWeight-HPA","UCUM"
http://hl7.org/fhir/ValueSet/ucum-vitals-common,4.0.1,draft,"2.16.840.1.113883.4.642.3.955",VitalSignsUnits,Vital Signs Units,"Common UCUM units for recording Vital Signs","StructureDefinition/ObservationWaist-HPA,StructureDefinition/ObservationHeight-HPA,StructureDefinition/ObservationBMI-HPA,StructureDefinition/ObservationPressure-HPA,StructureDefinition/ObservationWeight-HPA","UCUM"
http://hl7.org/fhir/uv/ips/ValueSet/absent-or-unknown-problems-uv-ips,1.1.0,active,,AbsentOrUnknownProblemsUvIps,Absent or Unknown Problems - IPS,"Absent or Unknown Problems","StructureDefinition/Condition-HPA","hl7.fhir.uv.ips"
http://terminology.hl7.org/ValueSet/v2-0092,2.0.0,active,"2.16.840.1.113883.21.40",Hl7VSReAdmissionIndicator,hl7VS-re-admissionIndicator,"Value Set of codes which are used to specify that a patient is being re-admitted to a healthcare facility from which they were discharged, and indicates the circumstances around such re-admission.","StructureDefinition/Encounter-HPA","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ActCode,3.0.0,active,,ActCode,v3 Code System ActCode,"A code specifying the particular kind of Act that the Act-instance represents within its class.  Constraints:  The kind of Act (e.g. physical examination, serum potassium, inpatient encounter, charge financial transaction, etc.) is specified with a code from one of several, typically external, coding systems.  The coding system will depend on the class of Act, such as LOINC for observations, etc. Conceptually, the Act.code must be a specialization of the Act.classCode. This is why the structure of ActClass domain should be reflected in the superstructure of the ActCode domain and then individual codes or externally referenced vocabularies subordinated under these domains that reflect the ActClass structure. Act.classCode and Act.code are not modifiers of each other but the Act.code concept should really imply the Act.classCode concept. For a negative example, it is not appropriate to use an Act.code ""potassium"" together with and Act.classCode for ""laboratory observation"" to somehow mean ""potassium laboratory observation"" and then use the same Act.code for ""potassium"" together with Act.classCode for ""medication"" to mean ""substitution of potassium"". This mutually modifying use of Act.code and Act.classCode is not permitted.","StructureDefinition/Composition-HPA","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActEncounterCode,3.0.0,active,"2.16.840.1.113883.1.11.13955",ActEncounterCode,ActEncounterCode,"Domain provides codes that qualify the ActEncounterClass (ENC)","StructureDefinition/Encounter-HPA","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ActPriority,3.0.0,active,"2.16.840.1.113883.1.11.16866",ActPriority,ActPriority,"A code or set of codes (e.g., for routine, emergency,) specifying the urgency under which the Act happened, can happen, is happening, is intended to happen, or is requested/demanded to happen.    *Discussion:* This attribute is used in orders to indicate the ordered priority, and in event documentation it indicates the actual priority used to perform the act. In definition mood it indicates the available priorities.","StructureDefinition/Encounter-HPA","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-ConfidentialityClassification,2014-03-26,active,"2.16.840.1.113883.1.11.10228",v3.ConfidentialityClassification,V3 Value SetConfidentialityClassification," Set of codes used to value Act.Confidentiality and Role.Confidentiality attribute in accordance with the definition for concept domain ""Confidentiality"".","StructureDefinition/Composition-HPA","THO (V3)"
http://terminology.hl7.org/ValueSet/v3-UnitsOfMeasureCaseSensitive,3.0.0,active,"2.16.840.1.113883.1.11.12839",UnitsOfMeasureCaseSensitive,UnitsOfMeasureCaseSensitive,"**Description:** All units of measure.","StructureDefinition/ObservationSmokingStatus-HPA","UCUM"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/condition-code-sct-tw,2022-07-31,active,,TWConditionCodeSCT,SNOMED CT診斷代碼值集,"SNOMED CT診斷代碼值集。","StructureDefinition/Condition-HPA","SCT"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/health-professional-sct-tw,0.3.0,active,,TWHealthProfessionalSCT,SNOMED CT + 臺灣醫事司醫事人員類別值集,"SNOMED CT + 臺灣醫事司醫事人員類別值集。  此值集優先採用國際標準碼，國際標準碼未能表述之概念則以普遍被使用的臺灣醫事司醫事人員類別標準碼表述，請實作者留意。","StructureDefinition/Practitioner-HPA","tw.gov.mohw.twcore,SCT"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-10-cm-2014-tw,2017-07-19,active,,TW2014ICD10CM,臺灣健保署2014年中文版ICD-10-CM值集,"臺灣健保署2014年中文版ICD-10-CM值集。 資料所屬單位：衛生福利部中央健康保險署。   此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱","StructureDefinition/Condition-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-10-cm-2021-tw,2022-07-29,active,,TW2021ICD10CM,臺灣健保署2021年中文版ICD-10-CM值集,"臺灣健保署2021年中文版ICD-10-CM值集。 資料所屬單位：衛生福利部中央健康保險署。  此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱","StructureDefinition/Condition-HPA","tw.gov.mohw.twcore"
https://twcore.mohw.gov.tw/ig/twcore/ValueSet/icd-10-cm-2023-tw,2024-11-18,active,,TW2023ICD10CM,臺灣健保署2023年中文版ICD-10-CM值集,"臺灣健保署2023年中文版ICD-10-CM值集。 資料所屬單位：衛生福利部中央健康保險署。  此值集所涵蓋代碼量較大會使載入頁面時間較長，為方便使用者瀏覽，此處(本頁、XML、JSON、TTL)僅擷取部分代碼，完整代碼可至[全國專門術語服務平臺－值集(Value Set)](https://fhir.mohw.gov.tw/ts/valueset.jsp)查閱","StructureDefinition/Condition-HPA","tw.gov.mohw.twcore"
